name,website,application_url,application_email,submission_type,stage_focus,industry_focus,region_focus,form_complexity,question_count_range,required_documents,notes
Lightspeed Venture Partners 7,https://lightspeedventurepar.capital,https://lightspeedventurepar.capital/apply,apply@lightspeedventurepar.capital,form,"Seed,Series A","Healthtech,Climate tech,B2B SaaS","EMEA,North America",comprehensive,1-5,"pitch_deck,video",
First Round Capital 5,https://firstroundcapital5.com,https://firstroundcapital5.com/apply,,other,"Seed,Series C","AI/ML,Climate tech,Gaming","North America,Europe",comprehensive,6-10,"traction_data,financial_projections",Generated sample data for testing
Warburg Pincus 5,https://warburgpincus5.io,https://warburgpincus5.io/apply,apply@warburgpincus5.io,other,"Seed,Pre-seed","B2B SaaS,Climate tech,Deep tech","Global,EMEA",simple,6-10,"financial_projections,legal_documents",Generated sample data for testing
Greylock Partners 5,https://greylockpartners5.capital,https://greylockpartners5.capital/apply,,email,"Series B,Seed","Gaming,Web3,B2B SaaS","Europe,North America",standard,21+,"financial_projections,business_plan",Generated sample data for testing
Sequoia Capital 5,https://sequoiacapital5.vc,https://sequoiacapital5.vc/apply,apply@sequoiacapital5.vc,other,"Seed,Series B","Climate tech,Developer tools,Consumer","North America,Europe",comprehensive,1-5,"video,pitch_deck",
Accel Partners 12,https://accelpartners12.com,https://accelpartners12.com/apply,apply@accelpartners12.com,other,"Pre-seed,Series A","B2B SaaS,Fintech,Marketplace","North America,Global",simple,11-20,"pitch_deck,business_plan",
Sequoia Capital 6,https://sequoiacapital6.vc,https://sequoiacapital6.vc/apply,apply@sequoiacapital6.vc,form,"Pre-seed,Seed","Deep tech,E-commerce,Gaming","Europe,North America",standard,11-20,"video,business_plan",Generated sample data for testing
Blackstone Growth 5,https://blackstonegrowth5.co,https://blackstonegrowth5.co/apply,,email,"Series C,Seed","B2B SaaS,AI/ML,Climate tech","North America,Global",standard,11-20,"business_plan,financial_projections",
TPG Growth 5,https://tpggrowth5.co,https://tpggrowth5.co/apply,apply@tpggrowth5.co,email,"Seed,Series B","Climate tech,Consumer,Gaming","Asia,Europe",simple,6-10,"financial_projections,legal_documents",
SoftBank Vision Fund 5,https://softbankvisionfund5.io,https://softbankvisionfund5.io/apply,apply@softbankvisionfund5.io,form,"Series B,Series A","E-commerce,B2B SaaS,Marketplace","North America,Asia",standard,6-10,"financial_projections,traction_data",
Union Square Ventures 5,https://unionsquareventures5.co,https://unionsquareventures5.co/apply,apply@unionsquareventures5.co,form,"Series A,Pre-seed","Fintech,Deep tech,Climate tech","Europe,Global",simple,1-5,"legal_documents,video",Generated sample data for testing
Insight Partners 6,https://insightpartners6.capital,https://insightpartners6.capital/apply,,email,"Series A,Pre-seed","Fintech,Consumer,Developer tools","Europe,Asia",comprehensive,1-5,"traction_data,business_plan",Generated sample data for testing
General Atlantic 6,https://generalatlantic6.co,https://generalatlantic6.co/apply,,other,"Pre-seed,Series B","Marketplace,Developer tools,E-commerce","North America,Europe",standard,1-5,"pitch_deck,legal_documents",Generated sample data for testing
First Round Capital 6,https://firstroundcapital6.io,https://firstroundcapital6.io/apply,apply@firstroundcapital6.io,other,"Pre-seed,Series B","Web3,Climate tech,B2B SaaS","Global,Europe",comprehensive,6-10,"legal_documents,financial_projections",Generated sample data for testing
General Catalyst 5,https://generalcatalyst5.io,https://generalcatalyst5.io/apply,apply@generalcatalyst5.io,form,"Seed,Series A","AI/ML,B2B SaaS,Consumer","Europe,North America",comprehensive,11-20,"pitch_deck,financial_projections",Generated sample data for testing
DST Global 6,https://dstglobal6.com,https://dstglobal6.com/apply,,form,"Pre-seed,Seed","Fintech,B2B SaaS,Web3","North America,Europe",standard,11-20,"business_plan,video",
New Enterprise Associates 6,https://newenterpriseassocia.co,https://newenterpriseassocia.co/apply,,email,"Pre-seed,Series C","Climate tech,E-commerce,Marketplace","Europe,EMEA",simple,1-5,"pitch_deck,financial_projections",
Sequoia Capital 7,https://sequoiacapital7.vc,https://sequoiacapital7.vc/apply,,form,"Series B,Series A","Climate tech,E-commerce,B2B SaaS","Asia,North America",comprehensive,6-10,"pitch_deck,business_plan",
TPG Growth 6,https://tpggrowth6.vc,https://tpggrowth6.vc/apply,,email,"Pre-seed,Series A","Climate tech,Web3,Developer tools","North America,Asia",simple,1-5,"business_plan,pitch_deck",Generated sample data for testing
Benchmark Capital 5,https://benchmarkcapital5.vc,https://benchmarkcapital5.vc/apply,apply@benchmarkcapital5.vc,email,"Pre-seed,Seed","AI/ML,B2B SaaS,Consumer","Asia,Global",simple,6-10,"financial_projections,business_plan",Generated sample data for testing
Greylock Partners 6,https://greylockpartners6.io,https://greylockpartners6.io/apply,apply@greylockpartners6.io,form,"Pre-seed,Seed","AI/ML,B2B SaaS,Fintech","Europe,Asia",standard,6-10,"pitch_deck,business_plan",Generated sample data for testing
Tiger Global Management 7,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,apply@tigerglobalmanagemen.capital,other,"Series B,Seed","Deep tech,Fintech,B2B SaaS","EMEA,Global",standard,6-10,"pitch_deck,traction_data",Generated sample data for testing
Vista Equity Partners 6,https://vistaequitypartners6.com,https://vistaequitypartners6.com/apply,,form,"Pre-seed,Seed","Deep tech,B2B SaaS,Developer tools","Global,Asia",simple,1-5,"video,business_plan",
Greylock Partners 7,https://greylockpartners7.io,https://greylockpartners7.io/apply,,form,"Pre-seed,Series B","Web3,B2B SaaS,Deep tech","Asia,Europe",comprehensive,1-5,"legal_documents,business_plan",
Andreessen Horowitz 7,https://andreessenhorowitz7.co,https://andreessenhorowitz7.co/apply,apply@andreessenhorowitz7.co,other,"Seed,Pre-seed","Consumer,Healthtech,B2B SaaS","Asia,EMEA",comprehensive,21+,"video,pitch_deck",
Lightspeed Venture Partners 8,https://lightspeedventurepar.vc,https://lightspeedventurepar.vc/apply,,other,"Series C,Pre-seed","B2B SaaS,Fintech,AI/ML","Global,Europe",standard,1-5,"business_plan,traction_data",
Silver Lake Partners 6,https://silverlakepartners6.co,https://silverlakepartners6.co/apply,apply@silverlakepartners6.co,other,"Pre-seed,Seed","B2B SaaS,E-commerce,Healthtech","North America,Global",comprehensive,21+,"pitch_deck,video",
Blackstone Growth 6,https://blackstonegrowth6.capital,https://blackstonegrowth6.capital/apply,,form,"Pre-seed,Series C","B2B SaaS,Gaming,Healthtech","North America,Global",simple,21+,"financial_projections,traction_data",
General Atlantic 7,https://generalatlantic7.com,https://generalatlantic7.com/apply,,other,"Series A,Pre-seed","Web3,Gaming,Consumer","Asia,Europe",standard,6-10,"legal_documents,video",
Bessemer Venture Partners 6,https://bessemerventurepartn.vc,https://bessemerventurepartn.vc/apply,,form,"Seed,Series A","AI/ML,B2B SaaS,Web3","North America,Global",comprehensive,6-10,"financial_projections,pitch_deck",Generated sample data for testing
Accel Partners 13,https://accelpartners13.co,https://accelpartners13.co/apply,apply@accelpartners13.co,form,"Pre-seed,Series B","B2B SaaS,Fintech,Healthtech","Europe,EMEA",standard,21+,"pitch_deck,business_plan",Generated sample data for testing
KKR & Co 6,https://kkrco6.io,https://kkrco6.io/apply,,other,"Pre-seed,Series B","Web3,B2B SaaS,Fintech","Europe,North America",comprehensive,1-5,"pitch_deck,business_plan",
GV (Google Ventures) 6,https://gvgoogleventures6.capital,https://gvgoogleventures6.capital/apply,apply@gvgoogleventures6.capital,email,"Series A,Pre-seed","Developer tools,B2B SaaS,Healthtech","North America,Europe",comprehensive,11-20,"financial_projections,pitch_deck",Generated sample data for testing
Sequoia Capital 8,https://sequoiacapital8.capital,https://sequoiacapital8.capital/apply,apply@sequoiacapital8.capital,other,"Pre-seed,Seed","Healthtech,Fintech,Consumer","EMEA,Europe",standard,21+,"video,pitch_deck",Generated sample data for testing
GV (Google Ventures) 7,https://gvgoogleventures7.co,https://gvgoogleventures7.co/apply,,email,"Series B,Seed","E-commerce,B2B SaaS,Developer tools","Europe,EMEA",standard,11-20,"traction_data,financial_projections",
Blackstone Growth 7,https://blackstonegrowth7.co,https://blackstonegrowth7.co/apply,,form,"Pre-seed,Series A","E-commerce,Gaming,Consumer","Europe,North America",standard,11-20,"legal_documents,pitch_deck",Generated sample data for testing
Vista Equity Partners 7,https://vistaequitypartners7.vc,https://vistaequitypartners7.vc/apply,apply@vistaequitypartners7.vc,other,"Series C,Series A","Climate tech,Fintech,E-commerce","North America,Global",simple,21+,"video,business_plan",Generated sample data for testing
Founders Fund 6,https://foundersfund6.com,https://foundersfund6.com/apply,,email,"Pre-seed,Seed","Gaming,Marketplace,B2B SaaS","Global,Europe",standard,6-10,"pitch_deck,video",Generated sample data for testing
Warburg Pincus 6,https://warburgpincus6.com,https://warburgpincus6.com/apply,apply@warburgpincus6.com,form,"Series A,Seed","Web3,E-commerce,AI/ML","Asia,Global",comprehensive,1-5,"legal_documents,pitch_deck",Generated sample data for testing
Salesforce Ventures 8,https://salesforceventures8.io,https://salesforceventures8.io/apply,,email,"Series B,Pre-seed","Developer tools,B2B SaaS,Gaming","EMEA,Europe",simple,11-20,"pitch_deck,financial_projections",
Silver Lake Partners 7,https://silverlakepartners7.com,https://silverlakepartners7.com/apply,,email,"Pre-seed,Series C","B2B SaaS,Fintech,Web3","North America,Europe",simple,1-5,"video,traction_data",Generated sample data for testing
Tiger Global Management 8,https://tigerglobalmanagemen.vc,https://tigerglobalmanagemen.vc/apply,,form,"Series B,Pre-seed","Marketplace,B2B SaaS,AI/ML","North America,EMEA",simple,1-5,"business_plan,video",
Insight Partners 7,https://insightpartners7.co,https://insightpartners7.co/apply,,form,"Series A,Series B","Healthtech,Fintech,Marketplace","Asia,EMEA",comprehensive,21+,"pitch_deck,traction_data",
Sequoia Capital 9,https://sequoiacapital9.co,https://sequoiacapital9.co/apply,apply@sequoiacapital9.co,form,"Pre-seed,Seed","E-commerce,Gaming,Web3","EMEA,Europe",comprehensive,11-20,"pitch_deck,video",
Index Ventures 6,https://indexventures6.capital,https://indexventures6.capital/apply,apply@indexventures6.capital,other,"Pre-seed,Seed","B2B SaaS,Fintech,Marketplace","Europe,EMEA",simple,21+,"legal_documents,business_plan",Generated sample data for testing
GV (Google Ventures) 8,https://gvgoogleventures8.com,https://gvgoogleventures8.com/apply,,form,"Seed,Pre-seed","B2B SaaS,Climate tech,Consumer","Asia,North America",standard,11-20,"video,business_plan",Generated sample data for testing
Benchmark Capital 6,https://benchmarkcapital6.capital,https://benchmarkcapital6.capital/apply,,form,"Pre-seed,Series A","Web3,Marketplace,Developer tools","North America,Global",comprehensive,21+,"pitch_deck,business_plan",Generated sample data for testing
DST Global 7,https://dstglobal7.com,https://dstglobal7.com/apply,,form,"Series B,Pre-seed","AI/ML,Deep tech,B2B SaaS","Europe,North America",simple,21+,"pitch_deck,video",Generated sample data for testing
KKR & Co 7,https://kkrco7.io,https://kkrco7.io/apply,,form,"Series B,Pre-seed","Deep tech,B2B SaaS,Gaming","Global,Europe",comprehensive,11-20,"video,financial_projections",Generated sample data for testing
Salesforce Ventures 9,https://salesforceventures9.com,https://salesforceventures9.com/apply,apply@salesforceventures9.com,form,"Series A,Series C","Consumer,Gaming,Developer tools","North America,EMEA",simple,1-5,"financial_projections,video",Generated sample data for testing
Index Ventures 7,https://indexventures7.capital,https://indexventures7.capital/apply,,other,"Series B,Series C","Web3,Healthtech,AI/ML","Global,Europe",simple,6-10,"legal_documents,business_plan",
Sequoia Capital 10,https://sequoiacapital10.com,https://sequoiacapital10.com/apply,,form,"Series A,Series B","Web3,Deep tech,B2B SaaS","North America,Europe",standard,11-20,"business_plan,pitch_deck",
Advent International 6,https://adventinternational6.io,https://adventinternational6.io/apply,apply@adventinternational6.io,email,"Series B,Pre-seed","AI/ML,Consumer,Healthtech","Europe,North America",comprehensive,1-5,"traction_data,video",
Tiger Global Management 9,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,apply@tigerglobalmanagemen.capital,form,"Series C,Series A","E-commerce,AI/ML,B2B SaaS","Europe,EMEA",simple,21+,"business_plan,video",
SoftBank Vision Fund 6,https://softbankvisionfund6.co,https://softbankvisionfund6.co/apply,,email,"Pre-seed,Series B","B2B SaaS,Developer tools,Climate tech","Global,North America",comprehensive,1-5,"financial_projections,legal_documents",Generated sample data for testing
Vista Equity Partners 8,https://vistaequitypartners8.vc,https://vistaequitypartners8.vc/apply,apply@vistaequitypartners8.vc,email,"Series B,Series A","Developer tools,AI/ML,Marketplace","North America,Europe",standard,6-10,"video,pitch_deck",Generated sample data for testing
Lightspeed Venture Partners 9,https://lightspeedventurepar.com,https://lightspeedventurepar.com/apply,,other,"Pre-seed,Seed","E-commerce,Climate tech,Developer tools","EMEA,Europe",standard,11-20,"traction_data,legal_documents",
Intel Capital 7,https://intelcapital7.capital,https://intelcapital7.capital/apply,,form,"Seed,Series B","Web3,Climate tech,Marketplace","Global,North America",comprehensive,6-10,"pitch_deck,video",Generated sample data for testing
Thoma Bravo 7,https://thomabravo7.com,https://thomabravo7.com/apply,apply@thomabravo7.com,form,"Seed,Series C","Fintech,Deep tech,Consumer","North America,EMEA",comprehensive,11-20,"video,business_plan",
Kleiner Perkins 8,https://kleinerperkins8.com,https://kleinerperkins8.com/apply,apply@kleinerperkins8.com,form,"Pre-seed,Series C","Consumer,B2B SaaS,Web3","North America,Europe",standard,11-20,"traction_data,pitch_deck",
Insight Partners 8,https://insightpartners8.com,https://insightpartners8.com/apply,,other,"Series B,Seed","Climate tech,Gaming,Web3","Europe,North America",simple,21+,"pitch_deck,business_plan",
Founders Fund 7,https://foundersfund7.vc,https://foundersfund7.vc/apply,apply@foundersfund7.vc,other,"Series B,Series A","Deep tech,B2B SaaS,E-commerce","Europe,North America",standard,21+,"video,legal_documents",
Accel Partners 14,https://accelpartners14.com,https://accelpartners14.com/apply,,other,"Series A,Pre-seed","Developer tools,AI/ML,Climate tech","Europe,EMEA",standard,1-5,"business_plan,traction_data",
Greylock Partners 8,https://greylockpartners8.com,https://greylockpartners8.com/apply,apply@greylockpartners8.com,other,"Series B,Series C","Web3,Developer tools,E-commerce","Europe,North America",standard,11-20,"pitch_deck,video",Generated sample data for testing
KKR & Co 8,https://kkrco8.io,https://kkrco8.io/apply,apply@kkrco8.io,form,"Series A,Pre-seed","AI/ML,Web3,B2B SaaS","Global,Asia",standard,11-20,"video,legal_documents",
Union Square Ventures 7,https://unionsquareventures7.co,https://unionsquareventures7.co/apply,,form,"Series A,Seed","Web3,AI/ML,Healthtech","Europe,EMEA",simple,21+,"legal_documents,video",Generated sample data for testing
